"TRTID10","Total_Pop","White_Pop","Black_Pop","Latino_Pop","Elder_Pop","Children_Pop","College_Pop","Owner_Occupied","Median_House_Value","Median_Rent","Below_Poverty_Pop","Total_Employeed","Female_Households","Total_Households","Total_housing_units","Vacant_housing_units","Median_Housedhold_Income","Pt_White","Pt_Black","Pt_Latino","Pt_Elderly","Pt_Children","Pt_College","Pt_Owner_Occupied","Median_House_Value_Adjusted","Median_Rent_Adjusted","Pt_Below_Poverty","Pt_Female_Households","Pt_Vacant","Median_Housedhold_Income_Adjusted","Year","Pt_Profesional_Employed","Pt_Currently_Married","Pt_Employed"
42101000902,2739.000036,1837.759277,269.5453796,116.3069077,358.2914124,72.20950317,1175.195801,115.2044678,238500.003,574.9999837,790.9971924,1502.619019,19.29261398,229.8577271,1880.203125,119.0629883,20724.99944,67.0959931670479,9.8410140948242,4.24632735200154,13.0811028729756,2.63634546261101,42.9060162670257,6.12723520497287,302895.00381,730.249979299,28.8790500914035,8.39328493473126,6.33245348424788,26320.7492888,2000,62.1423328463807,228.057543382887,54.8601314074609
42101001001,2471.000082,2211.902344,82.11140442,61.26446533,571.8016968,168.4772797,1624.359253,915.5634155,247499.9935,872.9999926,157.4156342,1645.631592,19.57059288,519.8970337,1646.057007,99.55475616,72625.00009,89.5144585430249,3.32300290146247,2.47933886268483,23.1404968767621,6.81818187410323,65.7369161916523,55.6216104063521,314324.991745,1108.709990602,6.37052322849741,3.76432093499748,6.04807462540087,92233.7501143,2000,74.2244092139427,193.535190774065,66.5977959283613
42101001002,3337.000091,2987.097656,110.8886032,82.7355423,772.1983643,227.5227356,2193.640869,1236.436646,247500.0054,872.9999882,212.5843658,2222.368408,26.42940903,702.1029663,2222.943115,134.4452515,72624.99944,89.5144613287935,3.32300270230949,2.47933892849271,23.1404957519373,6.81818188179366,65.7369136703449,55.6216053238951,314325.006858,1108.709985014,6.37052322453772,3.76432094700865,6.04807431160918,92233.7492888,2000,74.2244080262322,193.535186321858,66.5977928497455
42101001101,3324.999949,2598.27002,342.8818665,129.6329041,413.029541,156.0084381,1747.518921,576.333313,170500.0034,652.0000013,605.5147705,2267.172852,27.49789047,365.8902893,2296.354492,131.8776398,36564.00171,78.1434604467117,10.3122367446388,3.89873401769487,12.4219412732388,4.69198317271914,52.556960836212,25.0977501517218,216535.004318,828.040001651,18.2109708206796,7.51533759548726,5.74291296310883,46436.2821717,2000,64.1089115775986,210.429448530325,68.1856507300656
42101001102,2600.000051,2031.72998,268.1181335,101.3670883,322.970459,121.9915619,1366.481079,450.666687,170499.9956,651.9999984,473.4852295,1772.827026,21.50210953,286.1097107,1795.64563,103.1223679,36564.00046,78.1434592364168,10.3122357015677,3.89873408890945,12.4219404871081,4.69198305796495,52.556963545998,25.0977519990957,216534.994412,828.039997968,18.2109700081694,7.51533720312835,5.74291308803508,46436.2805842,2000,64.108914424909,210.429446986261,68.185653508666
42101001201,3823.999927,3187.605225,237.4747162,144.0805054,455.2380981,298.0166931,2348.93457,772.0274658,262100.0037,660.9999935,435.9960632,2671.355957,28.15905762,611.9901733,2558.250244,224.3338165,41999.99981,83.3578788141018,6.21011298988971,3.7677957152325,11.9047622068639,7.79332371310477,61.4261144048395,30.1779494641182,332867.004699,839.469991745,11.4015709080321,4.6012270864023,8.76903332760906,53339.9997587,2000,76.4406170450313,200.383430568394,69.857636192366
42101001202,4324.000073,3604.394775,268.5252991,162.9194946,514.7619019,336.9833069,2656.06543,872.9725342,262099.9967,661.0000057,493.0039368,3020.644043,31.84094238,692.0098267,2892.749756,253.6661835,42000.00017,83.3578796056602,6.21011319534268,3.76779583370742,11.9047616375931,7.79332333975194,61.4261189907246,30.1779485898952,332866.995809,839.470007239,11.4015709638495,4.60122691202819,8.7690330964114,53340.0002159,2000,76.4406196205357,200.383440017413,69.8576316374637
42101001300,4353,949,3208,97,797,971,626,903,71300,438,1141,2006,305,919,2293,371,24508,21.8010567424765,73.6963014013324,2.22834826556398,18.3092120376752,22.3064553181714,14.3808867447737,39.3807239424335,90551,556.26,26.2118079485412,33.1882480957563,16.1796772786742,31125.16,2000,35.7926221335992,95.8650707290533,46.0831610383643
42101001400,3585,1111,2170,135,656,494,775,640,88800,450,915,1705,154,548,2270,341,26897,30.9902370990237,60.5299860529986,3.76569037656904,18.2984658298466,13.7796373779637,21.6178521617852,28.1938325991189,112776,571.5,25.5230125523013,28.1021897810219,15.0220264317181,34159.19,2000,42.3460410557185,110.036496350365,47.5592747559275
42101001500,2179,1344,603,86,297,252,833,485,142800,622,294,1281,58,371,1255,120,38026,61.6796695731987,27.6732446076182,3.94676457090408,13.630105553006,11.5649380449748,38.2285452042221,38.6454183266932,181356,789.94,13.4924277191372,15.633423180593,9.56175298804781,48293.02,2000,55.6596409055425,159.568733153639,58.788435061955
42101001600,1981,1603,166,93,181,196,937,492,175000,642,227,1303,22,384,1244,122,50598,80.9187279151943,8.37960625946492,4.69459868753155,9.13679959616355,9.89399293286219,47.2993437657749,39.5498392282958,222250,815.34,11.4588591620394,5.72916666666667,9.80707395498392,64259.46,2000,65.5410590943976,159.895833333333,65.7748611812216
42101001700,2420.461165,1854.664039,386.4409637,84.13568112,260.7123259,282.5257643,1288.59555,678.3489795,165402.9194,708.9405826,322.2968025,1669.985633,60.02544021,486.1363294,1503.247867,135.0848007,48977.82467,76.6244080185439,15.9655923956954,3.47601863382923,10.7711840069948,11.6723940208311,53.237604826434,45.1255574274499,210061.707638,900.354539902,13.3155122321494,12.3474500011313,8.98619606689254,62201.8373309,2000,63.1646645429554,154.556945050238,68.994522909439
42101001800,2398,1608,536,70,487,338,758,652,91100,514,316,1329,87,524,1318,110,36458,67.0558798999166,22.3519599666389,2.91909924937448,20.3085904920767,14.0950792326939,31.6096747289408,49.4688922610015,115697,652.78,13.1776480400334,16.6030534351145,8.34597875569044,46301.66,2000,51.3920240782543,132.06106870229,55.4211843202669
42101001900,2686,96,2415,118,389,780,169,376,50600,422,871,979,263,577,1381,320,21766,3.5740878629933,89.9106478034252,4.39314966492926,14.4825018615041,29.0394638868205,6.29188384214445,27.2266473569877,64262,535.94,32.4274013402829,45.580589254766,23.1716147719044,27642.82,2000,23.1869254341164,76.2564991334489,36.4482501861504
42101002000,2334,21,2272,11,444,732,37,576,25800,342,793,694,241,553,1066,176,19240,0.89974293059126,97.343616109683,0.471293916023993,19.0231362467866,31.3624678663239,1.58526135389889,54.0337711069418,32766,434.34,33.9760068551842,43.5804701627486,16.5103189493433,24434.8,2000,21.6138328530259,72.6943942133816,29.7343616109683
42101002100,2340,33,2262,15,411,733,106,557,29900,335,690,802,228,540,1149,266,21875,1.41025641025641,96.6666666666667,0.641025641025641,17.5641025641026,31.3247863247863,4.52991452991453,48.4769364664926,37973,425.45,29.4871794871795,42.2222222222222,23.1505657093124,27781.25,2000,20.3241895261845,65,34.2735042735043
42101002200,2182,247,1757,88,398,518,214,405,29000,487,594,780,140,439,1194,266,30156,11.3198900091659,80.5224564619615,4.03299725022915,18.2401466544455,23.7396883593034,9.80751604032997,33.9195979899498,36830,618.49,27.2227314390467,31.8906605922551,22.2780569514238,38298.12,2000,30.1282051282051,80.1822323462414,35.7470210815765
42101002300,2480,1667,236,115,523,416,551,686,64600,425,548,1183,66,556,1302,157,29806,67.2177419354839,9.51612903225806,4.63709677419355,21.0887096774194,16.7741935483871,22.2177419354839,52.6881720430108,82042,539.75,22.0967741935484,11.8705035971223,12.0583717357911,37853.62,2000,37.8698224852071,161.690647482014,47.7016129032258
42101002400,4426,2502,780,274,857,691,884,1095,70200,474,762,2059,147,948,2362,334,34247,56.5295978309986,17.62313601446,6.19069136918211,19.3628558517849,15.6122910076819,19.9728874830547,46.3590177815411,89154,601.98,17.2164482602802,15.506329113924,14.1405588484335,43493.69,2000,38.3195726080622,125.105485232068,46.5205603253502
42101002500,3148.509741,1474.770386,1397.782349,132.9792938,532.9169922,717.8882446,481.9249573,700.8908691,68899.99941,503.0000083,1003.843689,1311.795776,214.9665222,691.8922729,1639.744629,272.957489,26250.00103,46.840267533414,44.395046037115,4.22356304217005,16.9260074142486,22.8008900608321,15.3064464443085,42.7439039411545,87502.9992507,638.810010541,31.8831374706552,31.069363052573,16.6463413980788,33337.5013081,2000,36.8902432035274,126.734102799661,41.6640215184267
42101002701,3942.999892,2079.111084,858.8305054,351.6673889,621.4678345,1068.904175,337.2505798,857.8007202,52199.99925,449.0000022,1261.47168,1363.93396,227.0648956,906.7149048,1804.676758,272.8897705,23749.99948,52.7291691845677,21.7811445326816,8.918777543299,15.7612947380725,27.1089070321486,8.55314707170679,47.5320977231758,66293.9990475,570.230002794,31.9926886774563,25.0425899472873,15.1212547781923,30162.4993396,2000,22.197057422047,119.307208834139,34.5912756114273
42101002702,3715.000108,1958.888794,809.1694946,331.3326111,585.5321655,1007.095886,317.7494202,808.1992798,52200.0008,448.9999976,1188.52832,1285.06604,213.9351044,854.2850952,1700.323242,257.1102295,23750.00056,52.7291719260429,21.7811432322036,8.9187779668296,15.76129605593,27.108905968301,8.55314699764741,47.5320962412628,66294.001016,570.229996952,31.9926860147483,25.0425888970842,15.1212559558719,30162.5007112,2000,22.1970534448175,119.307207831056,34.5912786713706
42101002801,4143.999914,2345.803955,314.7738342,313.8783264,942.9782715,894.6204224,244.4758453,1072.828125,50799.99743,426.9999911,1268.498291,1439.54187,156.7152863,1000.29126,1843.419556,212.2372742,22759.00083,56.6072394710962,7.59589384006923,7.57428409541227,22.7552676416392,21.588331104391,5.89951376384126,58.1977185556124,64515.9967361,542.289988697,30.6104806304299,15.6669654696373,11.5132376408401,28903.9310541,2000,17.5738720124896,142.166514980847,34.7379802093307
42101002802,5111.000086,2893.196045,388.2261658,387.1216736,1163.021729,1103.379639,301.5241394,1323.171875,50800.00209,427.0000072,1564.501709,1775.45813,193.2847137,1233.70874,2273.580566,261.7627258,22758.99933,56.6072392157655,7.59589433119802,7.57428423177686,22.7552672555365,21.58833145048,5.89951348711443,58.197712224815,64516.0026543,542.290009144,30.6104809758362,15.6669647732252,11.5132373013079,28903.9291491,2000,17.5738728459905,142.166519465526,34.7379788715582
42101002900,4050,3474,98,181,1110,581,809,1303,62100,488,919,1822,106,965,2167,188,26744,85.7777777777778,2.41975308641975,4.46913580246914,27.4074074074074,14.3456790123457,19.9753086419753,60.1292108906322,78867,619.76,22.6913580246914,10.9844559585492,8.67558837101984,33964.88,2000,40.7793633369923,155.025906735751,44.9876543209877
42101003001,4756.999884,671.5764771,2323.118164,142.2436218,796.9140625,1338.489136,221.5269623,986.9608765,36400.00023,410.0000038,1936.029053,1411.359863,326.4607849,1094.80957,1931.948242,293.23172,20294.00069,14.1176475399721,48.835783490635,2.99019603255471,16.7524507448569,28.1372539129538,4.65686289051841,51.0863000904348,46228.0002921,520.700004826,40.6985305909249,29.8189560856689,15.1780318760734,25773.3808763,2000,19.2069398887249,108.839182598669,29.6691170362871
42101003002,3403.000116,480.4235535,1661.881836,101.7563782,570.0859375,957.5108032,158.4730377,706.0391235,36399.99968,409.9999947,1384.970947,1009.640137,233.5392303,783.1904907,1382.051758,209.7682648,20293.99904,14.1176472854402,48.8357854643106,2.99019614256164,16.7524513096432,28.1372544978191,4.6568625418172,51.086301175994,46227.9995936,520.699993269,40.6985277634354,29.8189563169067,15.1780324858137,25773.3787808,2000,19.2069384321634,108.839185616021,29.669118500847
42101003100,5161,47,4960,44,1008,1593,138,1233,27600,384,1848,1241,503,1246,2527,534,18156,0.910676225537686,96.1054059290835,0.852547955822515,19.5310986242976,30.8661112187561,2.67390040689789,48.793035219628,35052,487.68,35.8070141445456,40.3691813804173,21.1317768104472,23058.12,2000,18.2917002417405,72.3916532905297,24.0457275721759
42101003200,5587,469,4995,58,878,1927,124,1279,24900,425,1646,1553,578,1362,2357,401,17711,8.39448720243422,89.4039735099338,1.03812421693216,15.7150528011455,34.4907821729014,2.21943798102739,54.2638947815019,31623,539.75,29.461249328799,42.4375917767988,17.0131523122613,22492.97,2000,14.6812620734063,59.6182085168869,27.7966708430285
42101003300,6594.000093,2672.338379,3612.77832,118.9275055,990.4187622,2146.665039,184.8813171,1520.094116,27033.52284,437.6254584,2138.714355,1974.798462,637.6016235,1670.989014,2803.330078,418.7568665,25551.42521,40.5268174296339,54.7888727486556,1.8035714865435,15.0199992149136,32.5548226982714,2.80378092951901,54.2245855359456,34332.5740068,555.784332168,32.4342481776789,38.1571403616661,14.9378366032,32450.3100167,2000,20.0402700030055,78.4099955788219,29.9484142272972
42101003600,5816.22177,2066.800369,3411.689484,95.73191881,1282.225645,1789.029888,215.6595941,1084.29797,45013.55318,180.3360894,2417.566051,1415.327858,574.3915129,1480.885239,3130.089668,686.6383762,14075.5467,35.5351025241254,58.6581739643672,1.64594684652129,22.0456800944851,30.7593134984604,3.70789840257415,34.6411152717175,57167.2125386,229.026833538,41.5659193648663,38.7870374944024,21.9366998722031,17875.944309,2000,23.8988345695376,75.0267304136455,24.3341453260989
42101003701,7061,855,5409,113,800,2567,168,1517,36800,471,2165,2209,717,1701,2631,316,26010,12.1087664636737,76.6038804701884,1.60033989519898,11.3298399660105,36.3546239909361,2.3792663928622,57.6586849106803,46736,598.17,30.6613794080159,42.1516754850088,12.0106423413151,33032.7,2000,20.3259393390674,92.8865373309818,31.2845206061464
42101003702,3372,1918,1150,77,716,914,137,1056,45300,520,701,1166,218,897,1461,101,26550,56.8801897983393,34.1043890865955,2.28351126927639,21.2336892052195,27.1055753262159,4.06287069988138,72.2792607802875,57531,660.4,20.7888493475682,24.3032329988852,6.91307323750856,33718.5,2000,22.3842195540309,119.063545150502,34.5788849347568
42101003800,3847.983648,3619.163086,64.94908905,48.96162033,1091.144653,674.4713135,486.6185608,1364.930054,74100.00037,552.9999716,458.6404724,1617.731934,74.94125366,1046.179932,1719.651978,68.94595337,36591.00028,94.0534944289867,1.68787331213732,1.27239678774227,28.3562705253991,17.5279152719518,12.6460662340112,79.3724585824307,94107.0004699,702.309963932,11.9189818449041,7.163323570615,4.00929689565362,46470.5703556,2000,32.4891906782375,146.895886739299,42.0410293281995
42101003901,6192,4627,697,176,1595,1194,638,1717,55400,463,1445,2153,256,1535,2916,235,26347,74.7254521963824,11.2564599483204,2.84237726098191,25.7590439276486,19.2829457364341,10.3036175710594,58.8820301783265,70358,588.01,23.3365633074935,16.6775244299674,8.05898491083676,33460.69,2000,31.0729215048769,126.970684039088,34.7706718346253
